title,genre,rating,release_date,runtime,original_language
Maqbool,Action,7.6,2003,132.0,hi
Duck Soup,Comedy,7.6,1933,68.0,en
Judgment at Nuremberg,Drama History,7.6,1961,186.0,en
Young @ Heart,Documentary,7.6,2008,107.0,en
Zindagi Na Milegi Dobara,Comedy Drama Romance,7.6,2011,155.0,hi
Station to Station,Drama,7.6,2014,71.0,en
Kabhi Khushi Kabhie Gham,Comedy Drama,7.6,2001,210.0,hi
Perfect Proposal,Crime Romance Thriller,7.6,2015,110.0,ko
The Man with the Rubber Head,Comedy Fantasy Science-Fiction,7.6,1901,3.0,fr
Fist of Jesus,Action Comedy Horror,7.6,2012,15.0,es
The Marquis of Grillo,Comedy,7.6,1981,135.0,it
Duelle,Drama Fantasy Mystery Romance,7.6,1976,121.0,fr
Professor Layton and the Eternal Diva,Animation Family,7.6,2009,100.0,ja
Sanam Teri Kasam,Drama Romance,7.6,2016,154.0,hi
Alone in the Wilderness Part II,Documentary History,7.6,2011,60.0,en
Through a Glass Darkly,Drama,7.6,1961,89.0,sv
Louis Theroux: The Most Hated Family in America,Documentary,7.6,2007,60.0,en
High Rollers,Comedy Crime,7.6,1976,110.0,it
In the Shadow of the Moon,Documentary,7.6,2007,109.0,en
Ernest & Celestine,Animation Comedy Drama Family,7.6,2012,78.0,fr
The Killers,Crime Drama Mystery,7.6,1946,103.0,en
The Punk Syndrome,Documentary Music,7.6,2012,85.0,fi
The Raid 2,Action Crime Thriller,7.6,2014,150.0,id
Consuming Kids: The Commercialization of Childhood,Documentary,7.6,2007,66.0,en
The Adventures of Picasso,Comedy,7.6,1978,118.0,sv
Days of Heaven,Drama Romance,7.6,1978,94.0,en
Rabbit Fire,Animation Comedy Family,7.6,1951,7.0,en
The Thinning,Thriller,7.6,2016,90.0,en
The Holy Innocents,Drama,7.6,1984,107.0,es
Moon,Drama Science-Fiction,7.6,2009,97.0,en
Cześć: Tereska,Action Comedy Drama Family Thriller,7.6,2001,86.0,en
Andaz Apna Apna,Comedy Drama Romance,7.6,1994,160.0,hi
Global Metal,Documentary Music,7.6,2008,93.0,en
Peace Officer,Documentary,7.6,2015,109.0,en
Mother,Drama,7.6,1926,89.0,ru
Crumb,Documentary,7.6,1994,119.0,en
The Beatles: Eight Days a Week - The Touring Years,Documentary Music,7.6,2016,99.0,en
The Lion in Winter,Drama History,7.6,1968,134.0,en
Nightcrawler,Crime Drama Thriller,7.6,2014,117.0,en
Tinker Tailor Soldier Spy,Drama Mystery Thriller,7.6,1979,320.0,en
Blood,Drama Mystery,7.6,1989,95.0,pt
Mexican Bus Ride,Comedy,7.6,1952,80.0,es
Sword of the Stranger,Action Adventure Animation,7.6,2007,103.0,ja
The Message,Adventure Drama History,7.6,1976,198.0,ar
Fanfare,Comedy Music,7.6,1958,86.0,nl
Tokatçı,Comedy,7.6,1983,0.0,tr
Kizumonogatari Part 1: Tekketsu,Action Animation Mystery,7.6,2016,64.0,ja
The Butterfly's Dream,Action Comedy Drama Family Thriller,7.6,2013,138.0,en
Bootleggers,Comedy Crime,7.6,1962,19.0,ru
Day & Night,Animation Family,7.6,2010,6.0,en
The Last Picture Show,Drama,7.6,1971,118.0,en
Siberia: Monamour,Drama,7.6,2011,102.0,ru
Terror - Ihr Urteil,Drama,7.6,2016,95.0,de
Will Vinton's Claymation Christmas Celebration,Animation Comedy,7.6,1987,24.0,en
Casque d'Or,Crime Drama Romance,7.6,1952,96.0,fr
Awakenings,Drama,7.6,1990,120.0,en
Princes and Princesses,Animation Comedy Drama Family Fantasy Foreign Romance Science-Fiction,7.6,2000,70.0,fr
Waking Life,Animation Drama,7.6,2001,99.0,en
Les Visiteurs du Soir,Drama Fantasy,7.6,1942,120.0,fr
The Revolution Will Not Be Televised,Documentary,7.6,2003,74.0,en
Living Images,Action Comedy Drama Family Thriller,7.6,2013,135.0,en
Viridiana,Drama,7.6,1961,90.0,es
A Summer Story,Drama Romance,7.6,1988,95.0,en
Summer with Monika,Drama Romance,7.6,1953,96.0,sv
The Hunting Ground,Documentary,7.6,2015,103.0,en
Jean de Florette,Drama,7.6,1986,120.0,fr
Women on the Verge of a Nervous Breakdown,Comedy Drama,7.6,1988,88.0,es
Two Is a Family,Comedy Drama,7.6,2016,118.0,fr
The 36th Chamber of Shaolin,Action Adventure,7.6,1978,115.0,cn
Dolls,Drama Romance,7.6,2002,114.0,ja
Iron Monkey,Action Crime Drama,7.6,1993,90.0,cn
The Unknown,Drama Horror Romance,7.6,1927,63.0,en
Hill of Freedom,Comedy Drama,7.6,2014,66.0,ko
Blind Shaft,Drama Thriller,7.6,2003,92.0,zh
A Syrian Love Story,Documentary,7.6,2015,76.0,en
Fresh Guacamole,Animation,7.6,2012,2.0,en
The Red Light Bandit,Action Crime,7.6,1968,92.0,pt
A Streetcar Named Desire,Drama,7.6,1951,125.0,en
Demonte Colony,Comedy Horror,7.6,2015,116.0,ta
Jen Kirkman: Just Keep Livin',Comedy,7.6,2017,69.0,en
A Moment to Remember,Drama Romance,7.6,2004,144.0,ko
Baran,Drama Foreign Romance,7.6,2001,94.0,fa
The Resurrection of Jake the Snake,Documentary,7.6,2015,93.0,en
Tommy Cooper: Not Like That: Like This,Comedy,7.6,2014,100.0,en
Rebel Without a Cause,Drama,7.6,1955,111.0,en
Mother,Crime Drama Mystery Thriller,7.6,2009,128.0,ko
Midnight Express,Crime Drama,7.6,1978,121.0,en
Breakfast at Tiffany's,Comedy Drama Romance,7.6,1961,110.0,en
Summer Interlude,Drama Romance,7.6,1951,96.0,sv
The Adventures of Robin Hood,Action Adventure Romance,7.6,1938,102.0,en
The City of Lost Children,Adventure Fantasy Science-Fiction,7.6,1995,108.0,fr
The Wrong Trousers,Animation Comedy Family,7.6,1993,30.0,en
My Way,Action Drama History War,7.6,2011,137.0,ko
Shake Hands with the Devil,Action Drama,7.6,1959,111.0,en
Don Camillo,Comedy,7.6,1952,107.0,it
Itinerary of a Spoiled Child,Adventure Drama,7.6,1988,135.0,fr
The Red Turtle,Animation Drama Fantasy,7.6,2016,80.0,fr
Strangers on a Train,Crime Drama Thriller,7.6,1951,101.0,en
The Idealist,Thriller,7.6,2015,114.0,da
John Adams,Drama History,7.6,2008,501.0,en
The Paradise Suite,Drama,7.6,2015,118.0,nl
The Spider Labyrinth,Horror Thriller,7.6,1988,86.0,it
Boat,Foreign,7.6,2007,8.0,en
The Power of One,Drama,7.6,1992,127.0,en
Hidden Away,Drama Romance,7.6,2014,96.0,es
Jimi Hendrix: Voodoo Child,Documentary,7.6,2010,91.0,de
The Friends of Eddie Coyle,Crime Drama,7.6,1973,102.0,en
The City,Drama,7.6,1999,88.0,en
New Waterford Girl,Comedy Drama,7.6,1999,97.0,en
Cien niños esperando un tren,Action Comedy Drama Family Thriller,7.6,1988,55.0,es
Smiles of a Summer Night,Comedy Romance,7.6,1955,108.0,sv
Like Father: Like Son,Drama,7.6,2013,121.0,ja
Regret,Drama,7.6,2013,0.0,nl
The Big Sleep,Crime Drama Mystery Thriller,7.6,1946,116.0,en
Adventures of Captain Wrongel,Action Adventure Animation Comedy,7.6,1979,117.0,ru
The Class,Drama,7.6,2007,99.0,et
Landscape in the Mist,Drama,7.6,1988,127.0,el
Fresh,Crime Drama Thriller,7.6,1994,114.0,en
Secret,Documentary Drama Fantasy Thriller,7.6,2007,101.0,zh
Touch of Evil,Crime Drama Thriller,7.6,1958,95.0,en
Le Cercle Rouge,Crime Drama Thriller,7.6,1970,140.0,fr
A Stolen Life,Drama,7.6,1946,109.0,en
Kiki's Delivery Service,Adventure Animation Drama Fantasy,7.6,1989,103.0,ja
Maudie,Drama History Romance,7.6,2017,115.0,en
The Devil,Drama Foreign Horror,7.6,1972,119.0,pl
Trophy Kids,Documentary,7.6,2013,107.0,en
Three Sisters,Documentary,7.6,2012,153.0,en
My Dog Tulip,Animation Comedy Drama,7.6,2009,83.0,en
Franz Kafka's a Country Doctor,Animation Drama,7.6,2007,21.0,ja
Snow White,Fantasy,7.6,1987,85.0,en
What's Up with Love?,Drama Romance,7.6,2002,112.0,id
A Year in Burgundy,Documentary,7.6,2013,88.0,en
Khamoshi: The Musical,Drama Foreign Romance,7.6,1996,159.0,en
Little Women,Drama Family Romance,7.6,1949,121.0,en
Fail-Safe,Drama History Thriller,7.6,1964,112.0,en
Murder: She Baked: A Chocolate Chip Cookie Mystery,Mystery Tv-Movie,7.6,2015,83.0,en
A Night at the Opera,Comedy,7.6,1935,96.0,en
We Were Here,Documentary,7.6,2011,90.0,en
Artifact,Documentary Music,7.6,2012,105.0,en
Dara O Briain Talks Funny: Live in London,Comedy,7.6,2008,96.0,en
Touching the Void,Action Adventure Documentary,7.6,2003,106.0,en
David Holzman's Diary,Comedy,7.6,1967,74.0,en
Illegal Tender,Action Crime Drama Thriller,7.6,2007,108.0,en
Jodhaa Akbar,Action Adventure Drama History Romance,7.6,2008,213.0,hi
Dog Day Afternoon,Crime Drama Thriller,7.6,1975,125.0,en
Contact High,Comedy,7.6,2009,98.0,de
The Cat Concerto,Animation Comedy,7.6,1947,8.0,en
Ordinary Miracle,Comedy Drama Fantasy Romance,7.6,1978,137.0,ru
Common Law Cabin,Comedy Drama,7.6,1967,70.0,en
Knockin' on Heaven's Door,Comedy Crime,7.6,1997,87.0,de
Do the Right Thing,Drama,7.6,1989,120.0,en
The Best Years of Our Lives,Drama History Romance,7.6,1946,172.0,en
PressPausePlay,Documentary Foreign Music,7.6,2011,88.0,en
Wood Job!,Comedy Drama Foreign,7.6,2014,116.0,ja
The Seventh Continent,Drama,7.6,1989,107.0,de
Love in Another Language,Action Comedy Drama Family Thriller,7.6,2009,98.0,tr
The Story of a Cheat,Comedy Drama,7.6,1936,81.0,fr
Ingrid Goes West,Comedy Drama,7.6,2017,97.0,en
The Man Who Would Be King,Adventure Drama,7.6,1975,129.0,en
Nise: The Heart of Madness,Drama,7.6,2016,106.0,pt
Survive Style 5+,Comedy Drama Horror Mystery,7.6,2004,120.0,ja
Barefoot Gen,Animation Drama War,7.6,1983,83.0,ja
Lifted,Animation,7.6,2006,5.0,en
Vivre Sa Vie,Drama,7.6,1962,85.0,fr
The Girl with the Hat Box,Comedy Drama Romance,7.6,1927,86.0,ru
A Violent Prosecutor,Comedy Crime,7.6,2016,126.0,ko
What's Opera: Doc?,Animation Comedy,7.6,1957,7.0,en
Angels with Dirty Faces,Action Crime Drama,7.6,1938,97.0,en
Promises,Documentary,7.6,2001,106.0,en
Ziggy  Stardust and the Spiders from Mars,Documentary Music,7.6,1973,90.0,en
The Corporation,Documentary,7.6,2003,145.0,en
Aileen: Life and Death of a Serial Killer,Documentary Drama,7.6,2003,89.0,en
The Bridge,Drama History War,7.6,1959,103.0,de
Plain Clothes,Comedy Mystery Romance Thriller,7.6,1988,98.0,en
Batman: Under the Red Hood,Action Animation,7.6,2010,75.0,en
Waste Land,Documentary,7.6,2010,90.0,en
La trattativa,Crime Documentary,7.6,2014,108.0,it
Rio Bravo,Western,7.6,1959,141.0,en
Steve McQueen: The Man & Le Mans,Documentary,7.6,2015,112.0,en
Tokyo Family,Drama Family,7.6,2013,146.0,ja
Tab Hunter Confidential,Documentary,7.6,2015,90.0,en
The Rain Children,Adventure Animation,7.6,2003,90.0,en
The War on Democracy,Documentary Foreign History War,7.6,2007,96.0,en
Cat on a Hot Tin Roof,Drama Romance,7.6,1958,108.0,en
Mea Maxima Culpa: Silence in the House of God,Documentary,7.6,2012,106.0,en
The Naked Island,Drama,7.6,1960,94.0,ja
The Fog of War,Documentary History War,7.6,2003,95.0,en
Rembetiko,Drama,7.6,1983,110.0,el
Night and Fog,Drama,7.6,2009,122.0,cn
The Big Animal,Action Comedy Drama Family Thriller,7.6,2000,73.0,pl
The Great Passage,Drama,7.6,2013,133.0,ja
Pandora's Box,Drama Romance Thriller,7.6,1929,109.0,de
Winter Light,Drama,7.6,1963,81.0,sv
Sound of Noise,Comedy,7.6,2010,102.0,en
Wedding in Malinovka,Adventure Comedy Romance,7.6,1967,95.0,ru
Let's Get Lost,Documentary Music,7.6,1988,120.0,en
Elevator to the Gallows,Crime Drama Thriller,7.6,1958,88.0,fr
Extreme Private Eros: Love Song 1974,Documentary Foreign,7.6,1974,98.0,ja
Beasts of No Nation,Drama War,7.6,2015,137.0,en
Nanking,Documentary Drama History,7.6,2007,88.0,en
Tuya's Marriage,Drama Foreign Romance,7.6,2006,96.0,zh
Doug Stanhope: No Refunds,Comedy,7.6,2007,61.0,en
Harrison Bergeron,Comedy Science-Fiction,7.6,1995,99.0,en
The Face of Another,Drama Science-Fiction,7.6,1966,124.0,ja
Four Times,Drama,7.6,2010,88.0,fr
I'm a Killer,Crime Drama History Mystery Thriller,7.6,2016,117.0,pl
The Consequences of Love,Crime Drama,7.6,2004,100.0,it
Masculin Féminin,Drama Romance,7.6,1966,110.0,fr
The King of Comedy,Comedy Drama,7.6,1982,109.0,en
Gilda,Drama Romance Thriller,7.6,1946,110.0,en
Kes,Drama,7.6,1969,110.0,en
Donkey Skin,Comedy Drama Fantasy Music Romance,7.6,1970,90.0,fr
Pépé le Moko,Action Crime Drama Romance,7.6,1937,94.0,fr
Rainbow Eyes,Foreign Romance Thriller,7.6,2007,99.0,ko
The Iron Giant,Adventure Animation Family Fantasy Science-Fiction,7.6,1999,86.0,en
Kings and Queen,Comedy Drama Romance,7.6,2004,150.0,fr
Olive Kitteridge,Drama,7.6,2014,233.0,en
One: Two: Three,Comedy Family,7.6,1961,115.0,en
Twinsters,Documentary Family,7.6,2015,90.0,en
Spoor,Crime Drama Mystery Thriller,7.6,2017,128.0,pl
Shame,Drama War,7.6,1968,103.0,sv
Fallen Art,Animation Comedy,7.6,2004,6.0,en
Boyfriends and Girlfriends,Comedy Drama Romance,7.6,1987,103.0,fr
My Best Fiend,Documentary,7.6,1999,95.0,de
Martha,Drama Thriller,7.6,1974,116.0,de
Little Big Master,Drama,7.6,2015,112.0,cn
The First Monday in May,Documentary,7.6,2016,91.0,en
Naked Among Wolves,Drama History War,7.6,2015,105.0,de
The Umbrellas of Cherbourg,Drama Romance,7.6,1964,91.0,fr
Punishment Park,Drama Thriller,7.6,1971,88.0,en
Onibaba,Horror,7.6,1964,103.0,ja
Out of the Past,Drama Mystery Thriller,7.6,1947,97.0,en
The Gamers: Dorkness Rising,Adventure Comedy Fantasy,7.6,2008,105.0,en
Let It Be,Documentary Music,7.6,1970,81.0,en
Fantastic Planet,Animation Fantasy Science-Fiction,7.6,1973,72.0,fr
A Fistful of Dollars,Western,7.6,1964,99.0,it
Bringing Up Baby,Comedy Romance,7.6,1938,102.0,en
Future by Design,Documentary,7.6,2006,86.0,en
Talvar,Drama Mystery Thriller,7.6,2015,132.0,hi
Nuremberg,Drama Tv-Movie,7.6,2000,180.0,en
Midnight Diner,Drama,7.6,2014,119.0,ja
Divided We Fall,Comedy Drama Family War,7.6,2000,120.0,cs
Blackadder's Christmas Carol,Comedy History,7.6,1988,43.0,en
Stella Maris,Drama,7.6,1918,84.0,en
Riding Giants,Documentary,7.6,2004,105.0,en
The Golden Calf,Comedy Drama,7.6,1968,174.0,ru
Ryan's Daughter,Drama Romance,7.6,1970,195.0,en
Les Dames du Bois de Boulogne,Drama Romance,7.6,1945,86.0,fr
Brief Encounter,Drama Romance,7.6,1945,86.0,en
Caterpillar,Drama War,7.6,2010,87.0,ja
Hitler: A Film from Germany,Documentary,7.6,1977,442.0,de
Séance,Drama Horror,7.6,2000,118.0,ja
Ghost in the Shell Arise - Border 5: Pyrophoric Cult,Action Animation Science-Fiction,7.6,2015,46.0,ja
Freedom Writers,Crime Drama,7.6,2007,123.0,en
The Conformist,Drama,7.6,1970,107.0,it
Fireworks,Crime Drama,7.6,1997,103.0,ja
Deep Red,Horror Mystery Thriller,7.6,1975,126.0,it
Innocent Voices,Drama War,7.6,2004,120.0,es
Papusza,Drama History,7.6,2013,131.0,pl
The Two Escobars,Crime Documentary,7.6,2010,100.0,en
Palmipedarium,Animation Drama,7.6,2012,10.0,fr
To Sir: with Love,Drama,7.6,1967,105.0,en
Everything Is Copy,Documentary,7.6,2015,89.0,en
The Whistleblower,Drama,7.6,2014,113.0,ko
Love,Drama,7.6,1927,81.0,en
Shoeshine,Drama,7.6,1946,93.0,it
Tamala 2010: A Punk Cat in Space,Animation Comedy Science-Fiction,7.6,2002,92.0,en
Strange Voyage,Comedy Crime,7.6,1964,92.0,es
After the Promise,Action Comedy Drama Family Thriller,7.6,1987,90.0,en
Black Girl,Drama,7.6,1966,65.0,fr
I Saw the Devil,Horror Thriller,7.6,2010,141.0,ko
Magical Girl,Drama,7.6,2014,127.0,es
From Up on Poppy Hill,Animation Drama,7.6,2011,91.0,ja
Pyaasa,Drama Music Romance,7.6,1957,146.0,hi
Mother and Son,Drama,7.6,1997,73.0,ru
Tut,Drama History,7.6,2015,360.0,en
No Mercy,Crime Foreign Mystery Thriller,7.6,2010,125.0,ko
In the Presence of a Clown,Drama,7.6,1997,119.0,sv
The Captive,Animation Fantasy,7.6,1988,7.0,fr
Vaastav: The Reality,Action Comedy Drama Family Thriller,7.6,1999,150.0,hi
Adjust Your Tracking: The Untold Story of the VHS Collector,Documentary,7.6,2013,84.0,en
The Sword of Doom,Action Drama,7.6,1966,120.0,ja
Dave Chappelle: The Age of Spin,Comedy,7.6,2017,67.0,en
Last Year at Marienbad,Drama Romance,7.6,1961,95.0,fr
Under the Skin,Drama,7.6,1997,82.0,en
No Way Home,Drama,7.6,1996,102.0,en
Snow in August,Drama Family,7.6,2001,104.0,en
Never Let Go,Crime Drama Thriller,7.6,1960,90.0,en
To Have and Have Not,Action Adventure Drama Romance Thriller War,7.6,1944,100.0,en
Warriors Two,Action Drama Foreign,7.6,1978,95.0,cn
Elections Day,Comedy,7.6,2007,122.0,ru
The Hill,Drama War,7.6,1965,123.0,en
Derrida,Documentary,7.5,2002,84.0,en
The Snowman,Action Adventure Animation Family Fantasy,7.5,1982,26.0,en
Vaaranam Aayiram,Comedy Drama Romance Thriller,7.5,2008,169.0,ta
Shooting Stars,Drama,7.5,1928,103.0,en
Little Dorrit,Drama,7.5,2008,452.0,en
Aalavandhan,Action Thriller,7.5,2001,178.0,ta
Jan Dara,Drama Romance,7.5,2001,113.0,th
Weekend,Drama Romance,7.5,2011,96.0,en
Saint Young Men,Animation Comedy,7.5,2013,90.0,ja
A Charlie Brown Christmas,Animation Comedy Family Tv-Movie,7.5,1965,25.0,en
Michael Jackson: Number Ones,Music,7.5,2003,79.0,en
Craig's Wife,Drama,7.5,1936,74.0,en
The Drummer,Action Drama Foreign,7.5,2007,118.0,zh
Little Big Man,Adventure History Western,7.5,1970,139.0,en
Louis Theroux: Behind Bars,Documentary,7.5,2008,60.0,en
The Wedding Night,Drama Romance,7.5,1935,83.0,en
Frozen Stiff,Comedy Drama,7.5,2002,90.0,sr
The Concorde Affair,Action Crime Thriller,7.5,1979,96.0,en
40 Carats,Comedy Romance,7.5,1973,110.0,en
The Garden of Words,Animation Drama Romance,7.5,2013,46.0,ja
Repulsion,Drama Horror Thriller,7.5,1965,105.0,en
Queen of Carthage,Drama Thriller,7.5,2015,90.0,en
Woody Allen: A Documentary,Documentary,7.5,2011,192.0,en
16 Acres,Documentary,7.5,2012,95.0,en
In a Lonely Place,Drama Mystery Thriller,7.5,1950,94.0,en
The Reckoning,Drama,7.5,1970,111.0,en
N: The Madness Of Reason,Documentary,7.5,2014,102.0,en
Tartuffe,Drama,7.5,1925,74.0,de
Azur & Asmar: The Princes' Quest,Animation Family,7.5,2006,99.0,fr
Only the Young,Comedy Documentary Romance,7.5,2012,72.0,en
The Search for Freedom,Adventure Documentary,7.5,2015,0.0,en
Animals Are Beautiful People,Comedy Documentary Family,7.5,1974,92.0,en
A Bell for Ursli,Family,7.5,2015,100.0,de
Whisper of Sin,Drama,7.5,2007,98.0,en
Home of the Brave,Music,7.5,1986,90.0,en
Casting By,Documentary,7.5,2012,89.0,en
The Valley of Gwangi,Action Fantasy Science-Fiction Thriller Western,7.5,1969,96.0,en
The Day the '60s Died,Documentary,7.5,2015,56.0,en
The Last Hurrah,Drama,7.5,1958,121.0,en
Britannia Hospital,Comedy Drama Horror Science-Fiction,7.5,1982,116.0,en
The Late Mathias Pascal,Drama,7.5,1926,170.0,fr
The Children's Hour,Drama,7.5,1961,107.0,en
Shadows of Forgotten Ancestors,Drama,7.5,1965,97.0,uk
Detective K: Secret of the Lost Island,Action Adventure Comedy Mystery,7.5,2015,125.0,ko
Land of Storms,Drama,7.5,2014,105.0,en
A Swedish Love Story,Drama Romance,7.5,1970,115.0,sv
Dirty Pictures,Drama,7.5,2000,104.0,en
The Band Concert,Animation,7.5,1935,9.0,en
Cosmic Psychos: Blokes You Can Trust,Documentary Music,7.5,2013,110.0,en
Misunderstood,Drama,7.5,1966,105.0,it
Hidden Kisses,Drama,7.5,2016,87.0,fr
The Mystery of Oberwald,Action Comedy Drama Family Thriller,7.5,1981,129.0,en
The Mad Doctor,Animation Comedy Family Horror Thriller,7.5,1933,7.0,en
The Women's Balcony,Comedy Drama,7.5,2016,96.0,he
The Lady Eve,Comedy Romance,7.5,1941,97.0,en
The Finances of the Grand Duke,Comedy Drama,7.5,1924,80.0,de
Kuch Kuch Hota Hai,Drama Romance,7.5,1998,185.0,hi
A Tale of Two Thieves,Documentary,7.5,2014,71.0,en
The Moth,Action Comedy Drama Family Thriller,7.5,1980,0.0,pl
The Miracle Worker,Drama,7.5,1962,106.0,en
Dry Summer,Drama,7.5,1963,90.0,tr
The Thrushes Are Still Singing,Adventure Crime Drama Mystery,7.5,1979,123.0,el
With Byrd at the South Pole,Documentary,7.5,1930,82.0,en
The Battle for Marjah,Documentary,7.5,2010,0.0,en
In July,Adventure Comedy Romance,7.5,2000,100.0,de
The Diving Bell and the Butterfly,Drama,7.5,2007,112.0,fr
Hovering Over the Water,Drama Romance,7.5,1986,143.0,pt
When You Comin' Back: Red Ryder?,Drama,7.5,1979,113.0,en
The Home Song Stories,Drama,7.5,2007,103.0,en
The Four Days of Naples,Action Comedy Drama Family Thriller,7.5,1962,124.0,it
For the Birds,Animation Family,7.5,2000,3.0,en
Vizontele,Action Comedy Drama Family Thriller,7.5,2001,110.0,en
That Hamilton Woman,Drama History Romance War,7.5,1941,128.0,en
A Little Thing Called Love,Comedy Romance,7.5,2010,118.0,th
Which Way Home,Documentary,7.5,2009,90.0,en
Fake It So Real,Documentary,7.5,2012,95.0,en
Formula of Love,Comedy Romance,7.5,1984,90.0,ru
A Season for Miracles,Drama Romance,7.5,1999,100.0,en
The Act of Killing,Documentary,7.5,2012,115.0,id
¡Vivan las Antipodas!,Documentary,7.5,2011,104.0,es
Veer-Zaara,Drama Romance,7.5,2004,192.0,hi
That's Entertainment! III,Documentary Family Music,7.5,1994,113.0,en
Greed,Drama History,7.5,1924,140.0,en
Beware of Mr. Baker,Documentary,7.5,2012,100.0,en
Castle of Sand,Drama Foreign Mystery Thriller,7.5,1974,143.0,ja
The Fall of the House of Usher,Drama Horror,7.5,1928,63.0,fr
Lava Kusa-The Warrior Twins,Animation,7.5,2010,120.0,en
A Night to Remember,Action Drama History,7.5,1958,123.0,en
Confessions of a Pop Performer,Comedy,7.5,1975,91.0,en
Harvest: 3:000 Years,Drama,7.5,1976,150.0,am
East/West,Drama,7.5,1999,125.0,fr
Louis Theroux: America's Most Hated Family in Crisis,Documentary,7.5,2011,60.0,en
Germany Year Zero,Drama War,7.5,1948,70.0,it
Tarnation,Documentary Drama,7.5,2003,91.0,en
The Roaring Twenties,Crime Drama Thriller,7.5,1939,104.0,en
Blowfish,Drama Romance,7.5,2011,88.0,zh
Full Moon in Paris,Drama Romance,7.5,1984,100.0,fr
A Chump at Oxford,Comedy,7.5,1940,63.0,en
Amour,Drama Romance,7.5,2012,127.0,fr
Rikyu,Drama Foreign,7.5,1989,135.0,ja
The Bitter Tears of Petra von Kant,Drama,7.5,1972,124.0,de
Fimfarum 2,Animation Family,7.5,2006,97.0,en
Exorcismo,Horror,7.5,1975,90.0,es
Poil de Carotte,Drama,7.5,1932,108.0,fr
Listen to Your Heart,Drama Music Romance,7.5,2010,102.0,en
Santiago,Documentary,7.5,2007,80.0,pt
Walnut Bread,Action Comedy Drama Family Thriller,7.5,1977,68.0,en
A Day at the Races,Comedy,7.5,1937,111.0,en
If I Had Four Dromedaries,Documentary,7.5,1966,49.0,fr
Tiny Toon Adventures: How I Spent My Vacation,Adventure Animation Comedy Family,7.5,1992,80.0,en
Tokyo Girl,Action Comedy Drama Family Thriller,7.5,2008,98.0,en
Oliver Twist,Adventure Drama Family,7.5,1948,116.0,en
The 25th Hour,Drama War,7.5,1967,121.0,fr
Spiderwebhouse,Drama Fantasy,7.5,2015,90.0,de
Jim Gaffigan: King Baby,Comedy,7.5,2009,72.0,en
San Francisco 2.0,Documentary,7.5,2015,39.0,en
Our Times,Drama Romance,7.5,2015,134.0,zh
Häxan,Horror,7.5,1922,104.0,sv
Night Across the Street,Action Comedy Drama Family Thriller,7.5,2012,107.0,es
