title,genre,rating,release_date,runtime,original_language
The Emerald Forest,Action Adventure Drama,7.0,1985,114.0,en
Love Songs,Drama Romance,7.0,2007,100.0,fr
Submarino,Drama,7.0,2010,105.0,da
Radio Days,Comedy Drama,7.0,1987,90.0,en
A Perfect Man,Drama Thriller,7.0,2015,103.0,fr
Cactus Flower,Comedy Romance,7.0,1969,103.0,en
Rocket Singh: Salesman of the Year,Comedy Drama Romance,7.0,2009,156.0,hi
The Changeling,Horror Thriller,7.0,1980,107.0,en
Sid & Nancy,Drama Music Romance,7.0,1986,111.0,en
OSS 117: Lost in Rio,Action Adventure Comedy Crime,7.0,2009,100.0,fr
United,Drama History,7.0,2011,90.0,en
The Stranger,Crime Drama Mystery Thriller,7.0,1946,96.0,en
Carne,Drama Thriller,7.0,1991,38.0,fr
Ong-Bak: The Thai Warrior,Action Thriller,7.0,2003,105.0,th
In the Loop,Comedy,7.0,2009,106.0,en
Tai-Chi Master,Action Comedy Drama Thriller,7.0,1993,96.0,en
As It Is in Heaven,Comedy Drama Music Romance,7.0,2004,132.0,sv
I Was Born: But...,Comedy Drama,7.0,1932,100.0,ja
Little Women,Drama Romance,7.0,1994,115.0,en
71 Fragments of a Chronology of Chance,Drama,7.0,1994,100.0,de
Caché,Drama Mystery Thriller,7.0,2005,117.0,fr
Family Guy Presents Stewie Griffin: The Untold Story,Animation Comedy,7.0,2005,88.0,en
Friday,Comedy,7.0,1995,91.0,en
Hush... Hush: Sweet Charlotte,Crime Drama Horror Mystery Thriller,7.0,1964,133.0,en
Beyond the Lights,Drama Romance,7.0,2014,116.0,en
I Know That Voice,Documentary,7.0,2013,90.0,en
The Naked Prey,Action Drama Thriller,7.0,1965,96.0,en
Pariah,Drama,7.0,2011,86.0,en
The China Syndrome,Drama Thriller,7.0,1979,122.0,en
Why Don't You Play in Hell?,Action Comedy Drama,7.0,2013,126.0,ja
The First Beautiful Thing,Comedy Drama,7.0,2010,122.0,it
Snowden,Drama Thriller,7.0,2016,134.0,en
Shooting Fish,Comedy Crime Romance,7.0,1997,109.0,en
I Served the King of England,Comedy Drama,7.0,2006,120.0,cs
Combat Girls,Drama,7.0,2011,100.0,de
A Wednesday!,Action Drama,7.0,2008,103.0,hi
The Master,Drama,7.0,2012,137.0,en
Pandora,Action Drama Thriller,7.0,2016,136.0,ko
Being 17,Drama,7.0,2016,116.0,fr
Dark Victory,Drama Romance,7.0,1939,104.0,en
6 Days to Air: The Making of South Park,Documentary Tv-Movie,7.0,2011,42.0,en
Infernal Affairs III,Action Crime Drama,7.0,2003,118.0,zh
Shame,Drama,7.0,2011,100.0,en
Chocolate,Action Comedy Crime,7.0,2008,110.0,th
Requiem,Drama Horror,7.0,2006,92.0,de
The Butcher,Drama Foreign Thriller,7.0,1970,90.0,fr
The Fortune Cookie,Comedy Romance,7.0,1966,125.0,en
Mask,Drama,7.0,1985,120.0,en
Sleeper,Comedy Romance Science-Fiction,7.0,1973,89.0,en
Going Postal,Comedy Fantasy Science-Fiction,7.0,2010,182.0,en
The Man Who Copied,Comedy Drama Romance,7.0,2003,123.0,pt
Capitalism: A Love Story,Documentary,7.0,2009,120.0,en
Elephant,Crime Drama,7.0,2003,81.0,en
Three Times,Crime Drama Foreign Romance,7.0,2005,136.0,zh
Nicholas and Alexandra,Drama Romance War,7.0,1971,189.0,en
Wheels on Meals,Action Comedy Crime Romance,7.0,1984,108.0,cn
Bad Day at Black Rock,Crime Drama Western,7.0,1955,81.0,en
The Big Parade,Drama Romance War,7.0,1925,151.0,en
The Adventures of Mark Twain,Adventure Animation Family,7.0,1985,86.0,en
In a Glass Cage,Drama Horror,7.0,1987,110.0,es
A Coffee in Berlin,Comedy Drama,7.0,2012,88.0,en
The Yes Men,Comedy Documentary,7.0,2003,80.0,en
The Offence,Crime Drama,7.0,1973,112.0,en
Fist of the North Star,Action Animation Drama Science-Fiction Thriller,7.0,1986,110.0,ja
20:000 Days on Earth,Documentary Drama Music,7.0,2014,97.0,en
Alma,Animation Fantasy Mystery,7.0,2009,6.0,en
Wit,Drama Tv-Movie,7.0,2001,99.0,en
Tinker Bell and the Legend of the NeverBeast,Adventure Animation Family,7.0,2014,77.0,en
In Order of Disappearance,Action Comedy Crime Thriller,7.0,2014,115.0,no
Three Outlaw Samurai,Action Drama,7.0,1964,95.0,ja
Kissed,Drama Romance,7.0,1996,78.0,en
1984,Drama Science-Fiction,7.0,1956,90.0,en
L'ora legale,Comedy,7.0,2017,0.0,it
A Better Life,Drama,7.0,2011,98.0,en
Pippi in the South Seas,Adventure Family,7.0,1970,86.0,sv
Kitchen Stories,Comedy Drama,7.0,2003,95.0,no
The Steel Helmet,Action Drama War,7.0,1951,85.0,en
Leave Her to Heaven,Drama Romance Thriller,7.0,1945,110.0,en
Love Likes Coincidences,Drama Romance,7.0,2011,118.0,tr
Local Hero,Comedy Drama,7.0,1983,111.0,en
Indivisible,Drama,7.0,2016,100.0,it
The Cowboys,Action Adventure Drama Western,7.0,1972,131.0,en
Aziz Ansari: Live at Madison Square Garden,Comedy,7.0,2015,58.0,en
The Cincinnati Kid,Drama,7.0,1965,102.0,en
Pumping Iron,Documentary,7.0,1977,85.0,en
Lilting,Drama,7.0,2014,91.0,en
Beau Geste,Adventure Drama War,7.0,1939,112.0,en
House of Games,Crime Drama Mystery Thriller,7.0,1987,102.0,en
Naked Lunch,Crime Drama,7.0,1991,115.0,en
Babette's Feast,Comedy Drama,7.0,1987,102.0,da
The Bélier Family,Comedy Drama Music,7.0,2014,105.0,fr
Henry V,Action Drama History,7.0,1944,137.0,en
The Ax,Comedy Crime Drama,7.0,2005,122.0,fr
A Better Tomorrow II,Action Crime Thriller,7.0,1987,105.0,cn
Armadillo,Documentary War,7.0,2010,105.0,da
Exiled,Action Crime Thriller,7.0,2006,110.0,cn
127 Hours,Adventure Drama Thriller,7.0,2010,94.0,en
Zorba the Greek,Adventure Drama,7.0,1964,142.0,el
Brimstone,Mystery Thriller Western,7.0,2017,148.0,en
Sleep Tight,Thriller,7.0,2011,107.0,es
Cría Cuervos,Drama,7.0,1975,110.0,es
Easy Street,Comedy,7.0,1917,24.0,en
A Summer's Tale,Comedy Drama Romance,7.0,1996,113.0,fr
The Postman Always Rings Twice,Crime Drama Thriller,7.0,1946,113.0,en
Gregory's Girl,Comedy Romance,7.0,1981,91.0,en
Aprile,Comedy,7.0,1998,78.0,en
Stage Beauty,Comedy Drama Romance,7.0,2004,106.0,en
Mid-August Lunch,Comedy Drama Foreign,7.0,2008,75.0,it
The Kings of Summer,Comedy Drama,7.0,2013,93.0,en
Gainsbourg: A Heroic Life,Drama,7.0,2010,130.0,fr
Highway,Drama Romance,7.0,2014,133.0,hi
Thursday,Action Crime Drama Thriller,7.0,1998,84.0,en
Seance on a Wet Afternoon,Crime Drama Thriller,7.0,1964,111.0,en
Imagine Me & You,Comedy Drama Romance,7.0,2005,93.0,en
Noises Off...,Comedy,7.0,1992,101.0,en
Harvie Krumpet,Animation Comedy,7.0,2003,23.0,en
Re-Animator,Comedy Horror Science-Fiction,7.0,1985,86.0,en
Confession of Murder,Action Thriller,7.0,2012,119.0,ko
Monsieur Batignole,Comedy Drama,7.0,2002,100.0,fr
Danton,Drama History,7.0,1983,136.0,fr
Cops and Robbers,Comedy Drama,7.0,1951,105.0,it
Ivan the Terrible: Part I,Drama History,7.0,1945,103.0,ru
The Working Class Goes to Paradise,Drama,7.0,1971,125.0,it
West Side Story,Crime Drama Music,7.0,1961,152.0,en
Take the Money and Run,Comedy Crime,7.0,1969,85.0,en
The Child,Drama Romance,7.0,2005,95.0,fr
Candy,Drama Romance,7.0,2006,116.0,en
Mondays in the Sun,Drama,7.0,2002,113.0,es
Delhi Belly,Action Comedy Foreign,7.0,2011,102.0,hi
The Flight of the Phoenix,Adventure Drama,7.0,1965,142.0,en
Man vs. Snake,Documentary,7.0,2015,93.0,en
The Spanish Apartment,Comedy Drama Romance,7.0,2002,122.0,fr
Final Flight of the Osiris,Action Animation Science-Fiction,7.0,2003,9.0,en
Elena,Drama Thriller,7.0,2011,109.0,ru
Bring Me the Head of Alfredo Garcia,Action Crime Drama Thriller Western,7.0,1974,112.0,en
Declaration of War,Drama,7.0,2011,100.0,en
To Be or Not to Be,Comedy,7.0,1983,107.0,en
Twelve O'Clock High,Action Drama War,7.0,1949,132.0,en
Sexy Beast,Crime Drama Thriller,7.0,2000,89.0,en
The Yes Men Fix the World,Documentary,7.0,2009,87.0,en
Nowhere in Africa,Drama,7.0,2001,140.0,de
Rewind This!,Documentary,7.0,2013,94.0,en
The Dam Busters,Action Drama History Thriller War,7.0,1955,124.0,en
The Black Stallion,Adventure Family,7.0,1979,118.0,en
The Last Temptation of Christ,Drama,7.0,1988,164.0,en
Lolita,Drama Romance,7.0,1997,137.0,en
Fat City,Drama,7.0,1972,100.0,en
There's Only One Jimmy Grimble,Comedy,7.0,2000,106.0,en
My Girl,Comedy Drama Family,7.0,1991,102.0,en
Comedy Central Roast of Justin Bieber,Comedy,7.0,2015,85.0,en
Runaway Train,Action Thriller,7.0,1985,111.0,en
Kids Return,Comedy Drama,7.0,1996,107.0,ja
The Last Castle,Action Drama Thriller,7.0,2001,131.0,en
Ben X,Drama,7.0,2007,90.0,nl
Political Animals,Drama,7.0,2012,252.0,en
High Fidelity,Comedy Drama Music Romance,7.0,2000,113.0,en
Stroszek,Drama,7.0,1977,107.0,de
Lammbock,Comedy,7.0,2001,93.0,de
The Streetfighter,Action,7.0,1974,91.0,ja
Death Wish,Action Crime Drama Thriller,7.0,1974,93.0,en
Carrie,Horror Thriller,7.0,1976,98.0,en
Howards End,Drama Romance,7.0,1992,140.0,en
Stop at Nothing: The Lance Armstrong Story,Documentary,7.0,2014,100.0,en
This Boy’s Life,Drama,7.0,1993,115.0,en
A Bridge Too Far,Drama History War,7.0,1977,175.0,en
The Unbearable Lightness of Being,Comedy Romance,7.0,1988,171.0,en
Crippled Avengers,Action Drama,7.0,1978,100.0,zh
Fast Times at Ridgemont High,Comedy,7.0,1982,90.0,en
Dreams of a Life,Documentary Drama Foreign,7.0,2011,95.0,en
Pump up the Volume,Drama Music,7.0,1990,105.0,en
La Femme Nikita,Action Thriller,7.0,1990,115.0,fr
Stromberg - Der Film,Comedy,7.0,2014,123.0,de
Remember Sunday,Drama Romance Tv-Movie,7.0,2013,96.0,en
Chocolat,Comedy Drama,7.0,2016,119.0,fr
Mystery Train,Comedy Crime Drama,7.0,1989,113.0,en
Boundin',Animation Family,7.0,2003,5.0,en
The Rise and Rise of Bitcoin,Documentary History,7.0,2014,96.0,en
Hairspray Live!,Comedy Music,7.0,2016,120.0,en
A Christmas Carol,Drama Family Fantasy,7.0,1938,69.0,en
Thirst,Drama Horror Thriller,7.0,2009,133.0,ko
Bullitt,Action Crime Drama Thriller,7.0,1968,113.0,en
Carry On Screaming,Comedy,7.0,1966,87.0,en
Doubt,Drama Mystery,7.0,2008,104.0,en
Fireproof,Drama,7.0,2008,122.0,en
Angel Heart,Horror Mystery Thriller,7.0,1987,113.0,en
Justice League: War,Animation,7.0,2014,79.0,en
The Stunt Man,Action Comedy Drama Thriller,7.0,1980,131.0,en
Crows Zero,Action,7.0,2007,130.0,ja
Swiss Family Robinson,Adventure Family,7.0,1960,126.0,en
I Confess,Crime Drama,7.0,1953,95.0,en
Julieta,Drama Romance,7.0,2016,96.0,es
The Fox and the Hound,Adventure Animation Drama Family,7.0,1981,82.0,en
House of Sand and Fog,Drama,7.0,2003,126.0,en
Wild,Drama,7.0,2014,115.0,en
Fullmetal Alchemist the Movie: Conqueror of Shamballa,Action Adventure Animation Drama,7.0,2005,105.0,ja
Bonjour Tristesse,Drama,7.0,1958,94.0,en
Fahrenheit 451,Drama Science-Fiction,7.0,1966,112.0,en
Wings,Action Drama Romance War,7.0,1927,141.0,en
The Tin Drum,Drama History War,7.0,1979,142.0,de
Foreign Correspondent,Mystery Thriller War,7.0,1940,120.0,en
While the City Sleeps,Drama,7.0,1956,100.0,en
No,Drama History,7.0,2012,118.0,es
The Beguiled,Drama Romance War Western,7.0,1971,105.0,en
Queen Margot,Drama History,7.0,1994,162.0,fr
The Bedford Incident,Action Drama Thriller War,7.0,1965,102.0,en
Nobody's Fool,Comedy Drama,7.0,1994,110.0,en
Land and Freedom,Drama History Romance War,7.0,1995,109.0,en
Bigger Stronger Faster*,Documentary,7.0,2008,105.0,en
Paterson,Comedy Drama Romance,7.0,2016,118.0,en
Angelique,Adventure History Romance,7.0,1964,117.0,fr
Tabu,Drama Romance,7.0,2012,110.0,pt
Happiness Is in the Field,Comedy,7.0,1995,106.0,en
The Gambler,Crime Drama,7.0,1974,111.0,en
The Celluloid Closet,Documentary History,7.0,1996,102.0,en
Last Days in Vietnam,Documentary War,7.0,2014,98.0,en
Black Venus,Drama History,7.0,2010,159.0,fr
I Hired a Contract Killer,Comedy Drama,7.0,1990,79.0,en
Only Yesterday,Animation Drama Romance,7.0,1991,118.0,ja
Odds and Evens,Action Comedy,7.0,1978,109.0,it
The Tragedy of Macbeth,Drama History War,7.0,1971,140.0,en
Ossessione,Crime Drama Romance,7.0,1943,140.0,it
Monster,Crime Drama,7.0,2003,110.0,en
Sunshine,Science-Fiction Thriller,7.0,2007,107.0,en
Murder She Said,Comedy Crime Drama Mystery,7.0,1961,87.0,en
The Eighth Day,Drama,7.0,1996,118.0,fr
Funny Face,Comedy Music Romance,7.0,1957,103.0,en
The Little Princess,Comedy Drama Family,7.0,1939,93.0,en
Last Night,Drama Romance Science-Fiction,7.0,1998,95.0,en
Under the Same Moon,Drama,7.0,2008,106.0,es
Zeitgeist,Documentary History,7.0,2007,118.0,en
The Spy Who Came in from the Cold,Drama Thriller,7.0,1965,112.0,en
The Band's Visit,Comedy Drama,7.0,2007,83.0,he
And the Ship Sails On,Comedy Drama Foreign Music,7.0,1983,128.0,it
Tables Turned on the Gardener,Comedy,7.0,1895,1.0,fr
Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,Fantasy Science-Fiction,7.0,2011,4.0,en
A Madea Christmas,Comedy Drama,7.0,2013,100.0,en
The Keeper of Lost Causes,Crime Mystery Thriller,7.0,2013,100.0,da
Twelfth Night,Comedy Drama Romance,7.0,1996,134.0,en
Flu,Action Drama Science-Fiction,7.0,2013,122.0,ko
13 Minutes,Drama War,7.0,2015,114.0,de
Miss Granny,Drama Family,7.0,2014,124.0,ko
Cemetery Man,Comedy Drama Fantasy Horror,7.0,1994,105.0,it
Island of Lost Souls,Adventure Horror Science-Fiction,7.0,1932,70.0,en
Kevin Hart: Let Me Explain,Comedy Documentary,7.0,2013,74.0,en
Chasing Mavericks,Drama,7.0,2012,117.0,en
Arlington Road,Drama Mystery Thriller,7.0,1999,117.0,en
Scooby-Doo! and the Cyber Chase,Animation Comedy Family Mystery Science-Fiction,7.0,2001,75.0,en
Il medico della mutua,Comedy,7.0,1968,0.0,it
Beyond a Reasonable Doubt,Crime Drama,7.0,1956,80.0,en
Victim,Drama,7.0,1961,90.0,en
Jane Eyre,Drama Romance,7.0,2011,120.0,en
71: Into the Fire,War,7.0,2010,120.0,en
Songs from the Second Floor,Comedy Drama,7.0,2000,98.0,sv
Forks Over Knives,Documentary,7.0,2011,90.0,en
Fail Safe,Drama Thriller,7.0,2000,86.0,en
His Secret Life,Drama,7.0,2001,106.0,it
It's a Mad: Mad: Mad: Mad World,Action Adventure Comedy Crime,7.0,1963,163.0,en
God Bless America,Comedy Drama,7.0,2011,104.0,en
Babies,Documentary,7.0,2010,79.0,fr
Superman/Batman: Apocalypse,Action Adventure Animation,7.0,2010,78.0,en
The Trip,Comedy Drama,7.0,2010,107.0,en
Dinosaur 13,Documentary,7.0,2014,95.0,en
The Hedgehog,Comedy Drama,7.0,2009,100.0,fr
Roald Dahl's Esio Trot,Comedy Romance,7.0,2015,87.0,en
Men of Honor,Drama,7.0,2000,129.0,en
The Woman Next Door,Drama Romance,7.0,1981,106.0,fr
All or Nothing,Comedy Drama,7.0,2002,128.0,en
Carrie Pilby,Comedy Drama,7.0,2017,98.0,en
Vincent Wants to Sea,Drama,7.0,2010,96.0,de
Another Year,Comedy Drama,7.0,2010,129.0,en
Brown Sugar,Comedy Romance,7.0,2002,109.0,en
La Cérémonie,Drama Thriller,7.0,1995,111.0,fr
Daisy,Drama Romance,7.0,2006,110.0,ko
The Seven Year Itch,Comedy Drama Romance,7.0,1955,105.0,en
Bagdad Cafe,Comedy Drama,7.0,1987,95.0,de
Carnage,Comedy Drama,7.0,2011,80.0,en
Frailty,Crime Drama Thriller,7.0,2001,100.0,en
The Young Master,Action Comedy,7.0,1980,101.0,en
The Messenger,Drama History,7.0,2009,113.0,en
Salton Sea,Crime Drama Mystery Thriller,7.0,2002,103.0,en
Keith,Drama Family Romance,7.0,2008,93.0,en
Vampire Hunter D: Bloodlust,Action Adventure Animation Fantasy Horror Mystery Science-Fiction,7.0,2000,103.0,ja
Death of a Cyclist,Crime Drama Thriller,7.0,1955,88.0,es
Torch Song Trilogy,Comedy Drama Romance,7.0,1988,120.0,en
Singham,Action Crime Drama,7.0,2011,143.0,hi
Salvador,Drama,7.0,1986,123.0,en
Fellini Satyricon,Drama Fantasy,7.0,1969,129.0,it
Drowning by Numbers,Comedy Drama,7.0,1988,118.0,en
Dirty Rotten Scoundrels,Comedy Crime,7.0,1988,110.0,en
Le Bonheur,Drama Romance,7.0,1965,79.0,fr
Top Secret!,Comedy,7.0,1984,90.0,en
Cry Freedom,Drama,7.0,1987,157.0,en
Melancholia,Drama Science-Fiction,7.0,2011,136.0,da
Read My Lips,Crime Drama Romance Thriller,7.0,2001,115.0,fr
The Sons of Katie Elder,Western,7.0,1965,122.0,en
Southern Comfort,Action Crime Drama History Thriller,7.0,1981,105.0,en
The Angels' Share,Comedy Drama,7.0,2012,101.0,en
Dragon Ball Z: The History of Trunks,Action Adventure Animation,7.0,1993,48.0,ja
Mad Detective,Action Crime Thriller,7.0,2007,91.0,zh
A River Runs Through It,Drama,7.0,1992,123.0,en
The Natural,Drama,7.0,1984,137.0,en
Drugstore Cowboy,Crime Drama,7.0,1989,100.0,en
House of Wax,Crime Horror Mystery,7.0,1953,90.0,en
Wall Street,Crime Drama,7.0,1987,126.0,en
Tie Me Up! Tie Me Down!,Comedy Crime Drama Romance,7.0,1989,111.0,es
Trailer Park Boys: Countdown to Liquor Day,Comedy Crime,7.0,2009,101.0,en
Once Upon a Time in High School,Action Drama Foreign Romance,7.0,2004,116.0,ko
50/50,Comedy Drama,7.0,2011,100.0,en
Berlin Calling,Comedy Drama Music,7.0,2008,105.0,de
Mud,Drama,7.0,2013,130.0,en
Sometimes a Great Notion,Action Adventure Drama,7.0,1970,114.0,en
Soul Kitchen,Comedy Drama,7.0,2009,99.0,de
LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,Action Adventure Animation,7.0,2016,78.0,en
The Girl Who Kicked the Hornet's Nest,Action Crime Mystery Thriller,7.0,2009,147.0,sv
Mardaani,Action Drama Thriller,7.0,2014,133.0,en
Silence,Drama History,7.0,2016,161.0,en
Suddenly: Last Summer,Drama Mystery Thriller,7.0,1959,114.0,en
The American Friend,Drama Thriller,7.0,1977,127.0,de
Timecrimes,Science-Fiction Thriller,7.0,2007,92.0,es
Mr. Church,Drama,7.0,2016,104.0,en
Eating Raoul,Comedy Horror,7.0,1982,87.0,en
Elling,Comedy Drama,7.0,2001,89.0,en
Mr. Majestyk,Action Adventure Crime Thriller,7.0,1974,103.0,en
For Colored Girls,Drama,7.0,2010,134.0,en
The Taming of the Scoundrel,Comedy,7.0,1980,104.0,it
Tales of the Black Freighter,Action Animation Horror,7.0,2009,26.0,en
The Hours,Drama,7.0,2002,114.0,en
Holy Motors,Drama Fantasy,7.0,2012,115.0,en
Shadows and Fog,Comedy Thriller,7.0,1991,85.0,en
The Last Unicorn,Animation Family Fantasy,7.0,1982,92.0,en
Veronika Voss,Crime Drama,7.0,1982,104.0,de
Gangs of Wasseypur,Action Crime Thriller,7.0,2012,320.0,hi
Reality,Comedy,7.0,2014,95.0,fr
Easy Rider,Adventure Drama,7.0,1969,95.0,en
Boy Meets Girl,Comedy Drama Romance,7.0,2015,95.0,en
Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau,Documentary,7.0,2014,100.0,en
The Last Song,Drama Family Romance,7.0,2010,107.0,en
Counter Investigation,Thriller,7.0,2007,85.0,fr
Virgin Mountain,Drama,7.0,2015,90.0,is
Bound for Glory,Music,7.0,1976,147.0,en
Bread and Tulips,Comedy Drama Romance,7.0,2000,114.0,it
The Swap,Comedy Tv-Movie,7.0,2016,100.0,en
Angela's Ashes,Drama,7.0,1999,145.0,en
La leggenda di Al: John e Jack,Comedy,7.0,2002,105.0,it
Armour of God II: Operation Condor,Action Adventure Crime Thriller,7.0,1991,106.0,cn
The Little Girl Who Lives Down the Lane,Drama Horror Mystery Thriller,7.0,1976,91.0,en
Justice League Dark,Action Animation Fantasy Science-Fiction Thriller,7.0,2017,75.0,en
Little Boy,Comedy Drama War,7.0,2015,106.0,en
Boy & the World,Adventure Animation Family,7.0,2014,80.0,pt
Kon-Tiki,Adventure History,7.0,2012,118.0,en
Gabbar Is Back,Action Drama,7.0,2015,128.0,hi
Secretly: Greatly,Action Comedy Drama,7.0,2013,124.0,ko
Serial Killer 1,Crime Drama,7.0,2015,120.0,fr
Cold Comfort Farm,Comedy Drama Romance,7.0,1995,95.0,en
Candleshoe,Family,7.0,1977,101.0,en
The Bird People in China,Adventure Drama,7.0,1998,118.0,ja
Helpless,Mystery Thriller,7.0,2012,117.0,ko
Kiss of Death,Crime Drama Thriller,7.0,1947,98.0,en
The Founder,Drama History,7.0,2016,115.0,en
The Three Burials of Melquiades Estrada,Adventure Crime Drama Mystery Western,7.0,2005,121.0,en
Eagle Shooting Heroes,Action Comedy,7.0,1993,103.0,cn
Duma,Adventure Drama Family,7.0,2005,100.0,en
Soaked in Bleach,Crime Documentary Drama Music,7.0,2015,100.0,en
The Count of Monte Cristo,Drama,7.0,1998,400.0,fr
The Bridge,Documentary,7.0,2006,93.0,en
Pale Rider,Romance Western,7.0,1985,115.0,en
Me and You and Everyone We Know,Comedy Drama,7.0,2005,90.0,en
Martin,Horror,7.0,1978,95.0,en
The Magic of Belle Isle,Comedy Drama,7.0,2012,109.0,en
Son of Frankenstein,Horror Science-Fiction,7.0,1939,99.0,en
I'm Not Ashamed,Drama,7.0,2016,112.0,en
Raw,Drama Horror,7.0,2016,99.0,fr
A Thousand Times Good Night,Drama,7.0,2013,111.0,no
Four Minutes,Drama Music,7.0,2006,112.0,de
The Pirate Bay: Away From Keyboard,Documentary,7.0,2013,82.0,en
Metropolitan,Comedy Drama,7.0,1990,98.0,en
Facing Windows,Drama Romance,7.0,2003,106.0,it
Ghosts,Horror Music,7.0,1997,39.0,en
Breakfast on Pluto,Comedy Drama,7.0,2005,128.0,en
Lessons of a Dream,Drama,7.0,2011,113.0,de
Layer Cake,Crime Drama Thriller,7.0,2004,105.0,en
The Most Beautiful Day,Comedy Drama,7.0,2016,113.0,de
Oliver!,Drama Family Music,7.0,1968,153.0,en
Lord of War,Crime Drama Thriller,7.0,2005,122.0,en
Tracks,Adventure Drama,7.0,2014,112.0,en
His Name Was Jason: 30 Years of Friday the 13th,Documentary Horror,7.0,2009,90.0,en
Dragon Ball: The Path to Power,Action Animation,7.0,1996,74.0,ja
Hot Young Bloods,Comedy Drama Romance,7.0,2014,121.0,ko
Truman,Comedy Drama,7.0,2015,108.0,es
The Adventurer,Comedy,7.0,1917,31.0,en
New Police Story,Action Crime Drama Thriller,7.0,2004,123.0,cn
Mystery Science Theater 3000: The Movie,Comedy Science-Fiction,7.0,1996,73.0,en
Ju-on: The Curse,Horror,7.0,2000,70.0,ja
Marvel One-Shot: All Hail the King,Action Comedy Drama Fantasy Thriller,7.0,2014,14.0,en
Juice,Action Crime Drama Thriller,7.0,1992,96.0,en
Only Angels Have Wings,Action Adventure Drama Romance,7.0,1939,121.0,en
Don't Move,Drama Romance,7.0,2004,125.0,it
A Tale of Two Sisters,Drama Horror Mystery,7.0,2003,115.0,ko
My Neighbors the Yamadas,Animation Family,7.0,1999,104.0,ja
The God of Cookery,Comedy,7.0,1996,95.0,cn
Go,Comedy Crime Thriller,7.0,1999,98.0,en
Red Sorghum,Drama War,7.0,1987,91.0,zh
Concussion,Drama,7.0,2015,123.0,en
Sissi: The Young Empress,Comedy Drama Romance,7.0,1956,107.0,de
Shallow Grave,Crime Thriller,7.0,1994,92.0,en
The Absent One,Crime Thriller,7.0,2014,119.0,da
Olga,Drama Foreign History,7.0,2004,141.0,pt
All Things Must Pass,Documentary,7.0,2015,94.0,en
Turkish Delight,Drama Romance,7.0,1973,112.0,nl
Charley Varrick,Action Crime Drama Thriller,7.0,1973,111.0,en
When Time Ran Out...,Action Adventure Drama Thriller,7.0,1980,121.0,en
T2 3-D: Battle Across Time,Action Comedy Drama Family Thriller,7.0,1996,12.0,en
